,Unnamed: 0,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,Id,Id1
4026,456898,8363250,2.095214,48.893537,423.399993896484,16.8999996185303,12.433333237965913,0.07783997879028473,0.07783997879028473,189.52667684598546,1,5.0,5778,994
4027,456899,8363250,2.094677,48.893523,424.5,18.3999996185303,16.933333079020198,0.08339999999999996,0.08339999999999996,189.51095796668235,1,5.0,5778,994
4028,456900,8363250,2.094067,48.893523,423.799987792969,20.2000007629395,18.500000000000032,0.10008006362915152,0.10008006362915152,189.49560184446528,1,5.0,5778,994
4029,456901,8363250,2.093673,48.893553,422.399993896484,7.300000190734861,15.300000190734885,0.7172400318145781,-0.7172400318145781,189.47765856481945,1,5.0,5778,994
4030,457017,8363250,2.092796,48.893531,469.100006103516,4.19999980926514,2.9333333174387635,0.009098180372064788,0.009098180372064788,189.40003928365158,1,55.0,5783,995
4031,457018,8363250,2.092941,48.893557,464.100006103516,6.400000095367429,4.333333333333332,0.12232001590728728,0.12232001590728728,189.44035131840198,1,5.0,5783,995
4032,457019,8363250,2.093086,48.893561,463.200012207031,3.20000004768372,4.5999999841054295,0.17792000265121427,-0.17792000265121427,189.44397563784665,1,5.0,5783,995
4033,457020,8363250,2.0931900000000003,48.893587,459.0,3.20000004768372,4.266666730244956,0.0,0.0,189.4479980273827,1,5.0,5783,995
4034,457021,8363250,2.093287,48.893614,457.100006103516,3.20000004768372,3.20000004768372,0.0,0.0,189.45031919389572,1,5.0,5783,995
4035,457108,8363250,2.093314,48.879856,455.299987792969,3.4000000953674303,3.633333444595337,0.0038920002651214322,0.0038920002651214322,189.82477533971428,2,50.0,5785,996
4036,457109,8363250,2.093302,48.879794,455.399993896484,3.5999999046325697,3.2333333492279066,0.01111998939514176,0.01111998939514176,189.82924208978162,2,5.0,5785,996
4037,457110,8363250,2.093326,48.879717,462.799987792969,2.4000000953674303,3.1333333651224766,0.03335999469757088,-0.03335999469757088,189.83061048333562,2,10.0,5785,996
4038,457237,8363250,2.155521,48.890051,268.399993896484,25.0,25.733332951863602,0.0778399787902849,-0.0778399787902849,191.338325259538,1,5.0,5787,997
4039,457238,8363250,2.156145,48.889861,265.20001220703097,18.8999996185303,23.4333330790202,0.33916002120971545,-0.33916002120971545,191.36486181043938,1,5.0,5787,997
4040,457239,8363250,2.156498,48.889714,266.29998779296903,10.6999998092651,18.19999980926513,0.4559199893951452,-0.4559199893951452,191.3882147481876,1,5.0,5787,997
4041,457240,8363250,2.156781,48.889615,267.100006103516,10.6000003814697,13.399999936421695,0.005559968185424235,-0.005559968185424235,191.4025216588866,1,5.0,5787,997
4042,457284,8363250,2.157119,48.889486,253.300003051758,3.20000004768372,2.766666730244957,0.05559999999999998,0.05559999999999998,191.4304386969133,1,5.0,5790,998
4043,458892,8363250,2.0933200000000003,48.879978,421.0,5.09999990463257,5.466666698455808,0.04448001060485818,-0.04448001060485818,189.82291591232442,2,5.0,5795,999
4044,458893,8363250,2.093334,48.879915,418.399993896484,2.5,4.5,0.14455999469757091,-0.14455999469757091,189.82608810919172,2,5.0,5795,999
4045,458966,8363250,2.09346,48.880404,382.899993896484,6.0,9.199999809265133,0.2446399787902848,-0.2446399787902848,189.82215741655463,2,5.0,5798,1000
4046,458967,8363250,2.09335,48.880219,383.600006103516,6.900000095367429,7.7666665712992415,0.05004000530242906,0.05004000530242906,189.8187536348257,2,5.0,5798,1000
4047,458968,8363250,2.093353,48.880051,381.600006103516,6.300000190734861,6.400000095367429,0.033359994697570804,-0.033359994697570804,189.82056755068072,2,5.0,5798,1000
4048,459255,8363250,2.100603,48.803121,503.399993896484,13.6000003814697,7.300000111261998,0.08657714550835721,0.08657714550835721,192.14946126446583,1,35.0,5800,1001
4049,459256,8363250,2.1001,48.803077,499.399993896484,17.1000003814697,11.133333603541043,0.19460000000000005,0.19460000000000005,192.1393685930101,1,5.0,5800,1001
4050,459257,8363250,2.099626,48.803043,498.399993896484,14.3000001907349,15.000000317891436,0.15568001060485487,-0.15568001060485487,192.12637823836644,1,5.0,5800,1001
4051,459614,8363250,2.093295,48.879497,433.0,2.2000000476837203,2.63333328564962,0.001235555113686446,-0.001235555113686446,189.82779506833083,2,90.0,5805,1002
4052,460204,8363250,2.093503,48.880308,391.899993896484,6.5,8.133333524068195,0.08896002120971702,-0.08896002120971702,189.82789562821029,2,5.0,5812,1003
