,sampno,longitude,latitude,altitude,speed,smooth,acceleration1000,acceleration,angle,moyenT,difTempsSec,StoopMoove,StopMoove1,Id
482229,8396541,2.271468,48.935203,242.300003051758,14.1999998092651,14.500000317891436,0.08895996818542429,0.08895996818542429,193.5709183921056,1,5.0,0,1,5589
482230,8396541,2.272047,48.935447,280.399993896484,8.10000038146973,11.633333524068176,0.0001197091515549282,-0.0001197091515549282,193.55902120280533,1,14166.0,0,1,5590
482231,8396541,2.272365,48.93562,279.100006103516,17.5,13.266666730244946,0.522639978790283,0.522639978790283,193.56963105967884,1,5.0,1,1,5590
482232,8396541,2.273109,48.935801,278.399993896484,29.0,18.200000127156574,0.6394000000000002,0.6394000000000002,193.57445115504837,1,5.0,1,1,5590
482233,8396541,2.274089,48.936002,276.5,34.5999984741211,27.03333282470703,0.3113599151611332,0.3113599151611332,193.5915992393581,1,5.0,1,1,5590
482234,8396541,2.275232,48.93624000000001,273.100006103516,38.0999984741211,33.8999989827474,0.1945999999999998,0.1945999999999998,193.61517496565057,1,5.0,1,1,5590
482235,8396541,2.276387,48.936478,269.20001220703097,36.4000015258789,36.36666615804036,0.09451983032226643,-0.09451983032226643,193.64256787138217,1,5.0,1,1,5590
482236,8396541,2.277239,48.936688,261.5,22.100000381469695,32.20000012715657,0.7950800636291516,-0.7950800636291516,193.67030572575212,1,5.0,1,1,5590
482237,8396541,2.27724,48.937086,257.79998779296903,19.7999992370605,26.100000381469695,0.12788006362915122,-0.12788006362915122,193.68995131644988,1,5.0,0,1,5590
482238,8396541,2.277155,48.937263,255.800003051758,8.60000038146973,16.833333333333307,0.31135996818542344,-0.31135996818542344,193.67946505872783,1,10.0,0,1,5590
482239,8396541,2.277025,48.937542,252.300003051758,14.0,14.133333206176744,0.3002399787902831,0.3002399787902831,193.6723601193651,1,5.0,0,1,5590
482240,8396541,2.277482,48.937722,249.300003051758,22.7999992370605,15.133333206176744,0.4892799575805638,0.4892799575805638,193.66119491664227,1,5.0,0,1,5590
482321,8396541,2.30021,48.90841500000001,261.5,4.6999998092651385,6.366666634877537,0.07895200424194376,-0.07895200424194376,195.09221099525075,1,25.0,1,1,5592
482322,8396541,2.300614,48.908618,263.79998779296903,22.7999992370605,13.099999745686846,1.006359968185422,1.006359968185422,195.1033114067444,1,5.0,1,1,5592
482323,8396541,2.301248,48.908934,261.79998779296903,25.899999618530305,17.79999955495198,0.1723600212097212,0.1723600212097212,195.11070558683812,1,5.0,1,1,5592
482324,8396541,2.302,48.90922800000001,260.29998779296903,28.7999992370605,25.83333269755044,0.161239978790279,0.161239978790279,195.1208102266404,1,5.0,1,1,5592
482325,8396541,2.3027040000000003,48.909598,258.79998779296903,28.600000381469695,27.7666664123535,0.011119936370848826,-0.011119936370848826,195.13570960245488,1,5.0,1,1,5592
482326,8396541,2.30341,48.909945,257.399993896484,28.2999992370605,28.56666628519689,0.01668006362915122,-0.01668006362915122,195.1464470814352,1,5.0,1,1,5592
482327,8396541,2.3041560000000003,48.910235,256.899993896484,27.600000381469695,28.166666666666625,0.03891993637084888,-0.03891993637084888,195.1575862203083,1,5.0,1,1,5592
482328,8396541,2.304926,48.910474,255.899993896484,27.100000381469695,27.666666666666625,0.027800000000000047,-0.027800000000000047,195.17143633295987,1,5.0,1,1,5592
482329,8396541,2.305492,48.910622,252.5,9.0,21.233333587646467,1.006360021209715,-1.006360021209715,195.187012006392,1,5.0,1,1,5592
482405,8396541,2.306094,48.910449,193.399993896484,3.5999999046325697,15.866666634877525,1.351079984092714,-1.351079984092714,195.2337561826231,1,5.0,1,1,5595
482406,8396541,2.306047,48.910431,201.699996948242,3.4000000953674303,11.633333206176767,0.001111998939514176,-0.001111998939514176,195.2205131894323,1,50.0,1,1,5595
482407,8396541,2.306025,48.910637,206.399993896484,12.1000003814697,6.366666793823232,0.4837200159072863,0.4837200159072863,195.22137546875604,1,5.0,1,1,5595
483160,5750016,2.085734,49.008207,294.899993896484,6.099999904632571,4.09999998410543,0.21683999204635607,0.21683999204635607,186.0687275222376,1,5.0,1,1,5604
483161,5750016,2.085614,49.008281,292.29998779296903,4.40000009536743,4.233333349227906,0.09451998939514183,-0.09451998939514183,186.06224537084617,1,5.0,1,1,5604
483162,5750016,2.085504,49.008353,291.899993896484,5.09999990463257,5.199999968210856,0.03891998939514178,0.03891998939514178,186.05659190476945,1,5.0,1,1,5604
483163,5750016,2.085363,49.008417,291.5,4.8000001907348615,4.766666730244953,0.016679984092712586,-0.016679984092712586,186.0514139522401,1,5.0,1,1,5604
483164,5750016,2.085217,49.008488,289.399993896484,4.5,4.800000031789144,0.016680010604858308,-0.016680010604858308,186.0452318304685,1,5.0,1,1,5604
483165,5750016,2.085069,49.008544,289.600006103516,3.5999999046325697,4.300000031789144,0.05004000530242912,-0.05004000530242912,186.0391370017712,1,5.0,1,1,5604
483166,5750016,2.084924,49.008588,289.899993896484,3.9000000953674303,4.0,0.00556000353495274,0.00556000353495274,186.03334493438138,1,15.0,1,1,5604
483167,5750016,2.084808,49.008517,290.20001220703097,7.0,4.833333333333333,0.1723599946975709,0.1723599946975709,186.0300198136622,1,5.0,1,1,5604
483168,5750016,2.084701,49.008436,287.79998779296903,5.800000190734861,5.566666762034097,0.06671998939514175,-0.06671998939514175,186.02872583188514,1,5.0,1,1,5604
483478,5750016,2.099252,48.997555,370.100006103516,3.0999999046325697,2.6999999682108564,0.033359994697570866,0.033359994697570866,186.7658348012786,3,5.0,0,0,5609
483483,5750016,2.099247,48.997841,329.70001220703097,3.0999999046325697,2.7666666507720934,0.014826665782928572,0.014826665782928572,186.76387226263626,3,15.0,1,1,5611
483484,5750016,2.099165,48.997669,315.70001220703097,4.59999990463257,3.3333332538604736,0.02780000000000001,0.02780000000000001,186.76294668713456,3,15.0,0,1,5611
483487,5750016,2.0990290000000003,48.99755,301.0,3.5999999046325697,2.8999999364217097,0.044479997348785716,0.044479997348785716,186.76362232737682,3,5.0,0,0,5613
483896,5750016,2.04355,48.933096,257.899993896484,5.900000095367429,5.733333428700763,0.022240005302429068,0.022240005302429068,186.9129682335547,3,5.0,1,1,5615
483897,5750016,2.043319,48.933126,277.70001220703097,5.900000095367429,5.766666730244952,0.0,0.0,186.90658290138757,3,5.0,1,1,5615
483898,5750016,2.043137,48.933225,294.5,4.40000009536743,5.400000095367429,0.08339999999999996,-0.08339999999999996,186.897951492047,3,5.0,1,1,5615
483899,5750016,2.042752,48.933101,312.0,3.5,4.600000063578286,0.02502000265121456,-0.02502000265121456,186.89304417263446,3,10.0,1,1,5615
483900,5750016,2.042654,48.933114,314.600006103516,4.30000019073486,4.066666762034096,0.04448001060485822,0.04448001060485822,186.88317962912774,3,5.0,1,1,5615
484140,5750016,2.084043,49.008184,354.299987792969,3.20000004768372,5.066666682561238,0.00020389281798821365,-0.00020389281798821365,186.02180474141915,1,3545.0,0,0,5620
484141,5750016,2.083978,49.008136,356.0,4.8000001907348615,4.600000143051148,0.08896000795364349,0.08896000795364349,186.0144307622361,1,5.0,0,1,5620
484142,5750016,2.083913,49.00816500000001,361.5,3.5999999046325697,3.866666714350384,0.06672001590728742,-0.06672001590728742,186.01230137397752,1,5.0,1,1,5620
484143,5750016,2.083811,49.008111,364.600006103516,3.5,3.9666666984558105,0.00555999469757089,-0.00555999469757089,186.01117374063048,1,5.0,1,1,5620
